,tile_id,accepted_number_of_marks
6583,SWC1366_1_2,1
6584,SWC1366_1_3,3
6585,SWC1366_2_1,7
6586,SWC1366_2_2,11
6587,SWC1366_2_3,0
6588,SWC1366_3_1,2
6589,SWC1366_3_2,1
6590,SWC1366_3_3,0
6591,SWC1366_4_1,10
6592,SWC1366_4_2,1
6593,SWC1366_4_3,1
6594,SWC1367_1_1,0
6595,SWC1367_1_2,1
6596,SWC1367_1_3,1
6597,SWC1367_2_1,0
6598,SWC1367_2_2,0
6599,SWC1367_2_3,0
6600,SWC1367_3_1,1
6601,SWC1367_3_2,1
6602,SWC1367_3_3,0
6603,SWC1367_4_1,0
6604,SWC1367_4_2,2
6605,SWC1367_4_3,1
6606,SWC1368_1_1,0
6607,SWC1368_1_2,1
6608,SWC1368_1_3,1
6609,SWC1368_2_1,1
6610,SWC1368_2_2,0
6611,SWC1368_2_3,0
6612,SWC1368_3_1,0
6613,SWC1368_3_2,2
6614,SWC1368_3_3,1
6615,SWC1368_4_1,1
6616,SWC1368_4_2,0
6617,SWC1368_4_3,2
6618,SWC1369_1_1,13
6619,SWC1369_1_2,2
6620,SWC1369_1_3,1
6621,SWC1369_2_1,8
6622,SWC1369_2_2,2
6623,SWC1369_2_3,7
6624,SWC1369_3_1,6
6625,SWC1369_3_2,5
6626,SWC1369_3_3,0
6627,SWC1369_4_1,5
6628,SWC1369_4_2,3
6629,SWC1369_4_3,0
6630,SWC1370_1_1,14
6631,SWC1370_1_2,4
6632,SWC1370_1_3,0
6633,SWC1370_2_1,5
6634,SWC1370_2_2,20
6635,SWC1370_2_3,19
6636,SWC1370_3_1,13
6637,SWC1370_3_2,13
6638,SWC1370_3_3,19
6639,SWC1370_4_1,17
6640,SWC1370_4_2,9
6641,SWC1370_4_3,7
6642,SWC1371_1_1,12
6643,SWC1371_1_2,15
6644,SWC1371_1_3,2
6645,SWC1371_2_1,18
6646,SWC1371_2_2,20
6647,SWC1371_2_3,24
6648,SWC1371_3_1,8
6649,SWC1371_3_2,5
6650,SWC1371_3_3,13
6651,SWC1371_4_1,13
6652,SWC1371_4_2,3
6653,SWC1371_4_3,1
6654,SWC1372_1_1,1
6655,SWC1372_1_2,0
6656,SWC1372_1_3,0
6657,SWC1372_2_1,10
6658,SWC1372_2_2,5
6659,SWC1372_2_3,4
6660,SWC1372_3_1,1
6661,SWC1372_3_2,8
6662,SWC1372_3_3,3
6663,SWC1372_4_1,5
6664,SWC1372_4_2,14
6665,SWC1372_4_3,7
6666,SWC1373_1_1,6
6667,SWC1373_1_2,12
6668,SWC1373_1_3,5
6669,SWC1373_2_1,4
6670,SWC1373_2_2,12
6671,SWC1373_2_3,31
6672,SWC1373_3_1,9
6673,SWC1373_3_2,10
6674,SWC1373_3_3,5
6675,SWC1373_4_1,9
6676,SWC1373_4_2,19
6677,SWC1373_4_3,4
6678,SWC1374_1_1,0
6679,SWC1374_1_2,3
6680,SWC1374_1_3,2
6681,SWC1374_2_1,15
6682,SWC1374_2_2,8
6683,SWC1374_2_3,13
6684,SWC1374_3_1,2
6685,SWC1374_3_2,1
6686,SWC1374_3_3,0
6687,SWC1374_4_1,0
6688,SWC1374_4_2,1
6689,SWC1374_4_3,3
6690,SWC1375_1_1,0
6691,SWC1375_1_2,1
6692,SWC1375_1_3,10
6693,SWC1375_2_1,1
6694,SWC1375_2_2,1
6695,SWC1375_2_3,2
6696,SWC1375_3_1,0
6697,SWC1375_3_2,0
6698,SWC1375_3_3,0
6699,SWC1375_4_1,3
6700,SWC1375_4_2,1
6701,SWC1375_4_3,1
6702,SWC1376_1_1,6
6703,SWC1376_1_2,12
6704,SWC1376_1_3,1
6705,SWC1376_2_1,4
6706,SWC1376_2_2,1
6707,SWC1376_2_3,14
6708,SWC1376_3_1,8
6709,SWC1376_3_2,0
6710,SWC1376_3_3,0
6711,SWC1376_4_1,7
6712,SWC1376_4_2,0
6713,SWC1376_4_3,3
6714,SWC1377_1_1,1
6715,SWC1377_1_2,19
6716,SWC1377_1_3,1
6717,SWC1377_2_1,4
6718,SWC1377_2_2,2
6719,SWC1377_2_3,10
6720,SWC1377_3_1,8
6721,SWC1377_3_2,0
6722,SWC1377_3_3,1
6723,SWC1377_4_1,0
6724,SWC1377_4_2,2
6725,SWC1377_4_3,3
6726,SWC1378_1_1,0
6727,SWC1378_1_2,0
6728,SWC1378_1_3,2
6729,SWC1378_2_1,1
6730,SWC1378_2_2,0
6731,SWC1378_2_3,14
6732,SWC1378_3_1,3
6733,SWC1378_3_2,0
6734,SWC1378_3_3,1
6735,SWC1378_4_1,19
6736,SWC1378_4_2,12
6737,SWC1378_4_3,3
6738,SWC1379_1_1,2
6739,SWC1379_1_2,5
6740,SWC1379_1_3,10
6741,SWC1379_2_1,21
6742,SWC1379_2_2,11
6743,SWC1379_2_3,6
6744,SWC1379_3_1,8
6745,SWC1379_3_2,9
6746,SWC1379_3_3,5
6747,SWC1379_4_1,3
6748,SWC1379_4_2,1
6749,SWC1379_4_3,1
6750,SWC1380_1_1,0
6751,SWC1380_1_2,0
6752,SWC1380_1_3,0
6753,SWC1380_2_1,0
6754,SWC1380_2_2,1
6755,SWC1380_2_3,0
6756,SWC1380_3_1,0
6757,SWC1380_3_2,1
6758,SWC1380_3_3,0
6759,SWC1380_4_1,0
6760,SWC1380_4_2,0
6761,SWC1380_4_3,0
6762,SWC1389_1_1,0
6763,SWC1389_1_2,0
6764,SWC1389_1_3,0
6765,SWC1389_2_1,0
6766,SWC1389_2_2,0
6767,SWC1389_2_3,0
6768,SWC1389_3_1,0
6769,SWC1389_3_2,0
6770,SWC1389_3_3,0
6771,SWC1389_4_1,0
6772,SWC1389_4_2,0
6773,SWC1389_4_3,1
6774,SWC1390_1_1,0
6775,SWC1390_1_2,0
6776,SWC1390_1_3,2
6777,SWC1390_2_1,13
6778,SWC1390_2_2,18
6779,SWC1390_2_3,10
6780,SWC1390_3_1,0
6781,SWC1390_3_2,0
6782,SWC1390_3_3,0
6783,SWC1390_4_1,0
6784,SWC1390_4_2,0
6785,SWC1390_4_3,0
6786,SWC1391_1_1,3
6787,SWC1391_1_2,0
6788,SWC1391_1_3,0
6789,SWC1391_2_1,0
6790,SWC1391_2_2,0
6791,SWC1391_2_3,0
6792,SWC1391_3_1,0
6793,SWC1391_3_2,0
6794,SWC1391_3_3,0
6795,SWC1391_4_1,0
6796,SWC1391_4_2,0
6797,SWC1391_4_3,0
6798,SWC1392_1_1,1
6799,SWC1392_1_2,2
6800,SWC1392_1_3,0
6801,SWC1392_2_1,3
6802,SWC1392_2_2,0
6803,SWC1392_2_3,0
6804,SWC1392_3_1,0
6805,SWC1392_3_2,0
6806,SWC1392_3_3,0
6807,SWC1392_4_1,6
6808,SWC1392_4_2,0
6809,SWC1392_4_3,0
6810,SWC1393_1_1,0
6811,SWC1393_1_2,0
6812,SWC1393_1_3,0
6813,SWC1393_2_1,7
6814,SWC1393_2_2,0
6815,SWC1393_2_3,0
6816,SWC1393_3_1,3
6817,SWC1393_3_2,0
6818,SWC1393_3_3,0
6819,SWC1393_4_1,5
6820,SWC1393_4_2,1
6821,SWC1393_4_3,2
6822,SWC1394_1_1,4
6823,SWC1394_1_2,3
6824,SWC1394_1_3,6
6825,SWC1394_2_1,0
6826,SWC1394_2_2,0
6827,SWC1394_2_3,0
6828,SWC1394_3_1,0
6829,SWC1394_3_2,0
6830,SWC1394_3_3,0
6831,SWC1394_4_1,0
6832,SWC1394_4_2,0
6833,SWC1394_4_3,0
6834,SWC1395_1_1,2
6835,SWC1395_1_2,5
6836,SWC1395_1_3,3
6837,SWC1395_2_1,1
6838,SWC1395_2_2,0
6839,SWC1395_2_3,3
6840,SWC1395_3_1,0
6841,SWC1395_3_2,1
6842,SWC1395_3_3,1
6843,SWC1395_4_1,0
6844,SWC1395_4_2,0
6845,SWC1395_4_3,0
6846,SWC1396_1_1,15
6847,SWC1396_1_2,0
6848,SWC1396_1_3,1
6849,SWC1396_2_1,7
6850,SWC1396_2_2,2
6851,SWC1396_2_3,1
6852,SWC1396_3_1,46
6853,SWC1396_3_2,7
6854,SWC1396_3_3,0
6855,SWC1396_4_1,0
6856,SWC1396_4_2,7
6857,SWC1396_4_3,3
6858,SWC1397_1_1,2
6859,SWC1397_1_2,3
6860,SWC1397_1_3,0
6861,SWC1397_2_1,0
6862,SWC1397_2_2,0
6863,SWC1397_2_3,1
6864,SWC1397_3_1,1
6865,SWC1397_3_2,0
6866,SWC1397_3_3,4
6867,SWC1397_4_1,0
6868,SWC1397_4_2,0
6869,SWC1397_4_3,0
6870,SWC1398_1_1,0
6871,SWC1398_1_2,4
6872,SWC1398_1_3,0
6873,SWC1398_2_1,0
6874,SWC1398_2_2,0
6875,SWC1398_2_3,0
6876,SWC1398_3_1,0
6877,SWC1398_3_2,0
6878,SWC1398_3_3,0
6879,SWC1398_4_1,0
6880,SWC1398_4_2,0
6881,SWC1398_4_3,0
6882,SWC1399_1_1,0
6883,SWC1399_1_2,0
6884,SWC1399_1_3,0
6885,SWC1399_2_1,0
6886,SWC1399_2_2,1
6887,SWC1399_2_3,0
6888,SWC1399_3_1,0
6889,SWC1399_3_2,0
6890,SWC1399_3_3,1
6891,SWC1399_4_1,0
6892,SWC1399_4_2,0
6893,SWC1399_4_3,0
6894,SWC1401_1_1,0
6895,SWC1401_1_2,0
6896,SWC1401_1_3,0
6897,SWC1401_2_1,0
6898,SWC1401_2_2,0
6899,SWC1401_2_3,5
6900,SWC1401_3_1,0
6901,SWC1401_3_2,0
6902,SWC1401_3_3,4
6903,SWC1401_4_1,0
6904,SWC1401_4_2,4
6905,SWC1401_4_3,1
6906,SWC1402_1_1,0
6907,SWC1402_1_2,0
6908,SWC1402_1_3,0
6909,SWC1402_2_1,0
6910,SWC1402_2_2,0
6911,SWC1402_2_3,2
6912,SWC1402_3_1,0
6913,SWC1402_3_2,0
6914,SWC1402_3_3,0
6915,SWC1402_4_1,0
6916,SWC1402_4_2,0
6917,SWC1402_4_3,0
6918,SWC1405_1_1,4
6919,SWC1405_1_2,0
6920,SWC1405_1_3,0
6921,SWC1405_2_1,0
6922,SWC1405_2_2,0
6923,SWC1405_2_3,0
6924,SWC1405_3_1,0
6925,SWC1405_3_2,0
6926,SWC1405_3_3,0
6927,SWC1405_4_1,1
6928,SWC1405_4_2,1
6929,SWC1405_4_3,0
6930,SWC1406_1_1,1
6931,SWC1406_1_2,1
6932,SWC1406_1_3,8
6933,SWC1406_2_1,9
6934,SWC1406_2_2,3
6935,SWC1406_2_3,1
6936,SWC1406_3_1,5
6937,SWC1406_3_2,4
6938,SWC1406_3_3,3
6939,SWC1406_4_1,4
6940,SWC1406_4_2,9
6941,SWC1406_4_3,4
6942,SWC1407_1_1,0
6943,SWC1407_1_2,2
6944,SWC1407_1_3,0
6945,SWC1407_2_1,0
6946,SWC1407_2_2,0
6947,SWC1407_2_3,0
6948,SWC1407_3_1,0
6949,SWC1407_3_2,0
6950,SWC1407_3_3,0
6951,SWC1407_4_1,0
6952,SWC1407_4_2,0
6953,SWC1407_4_3,0
6954,SWC1413_1_1,0
6955,SWC1413_1_2,0
6956,SWC1413_1_3,2
6957,SWC1413_2_1,0
6958,SWC1413_2_2,11
6959,SWC1413_2_3,9
6960,SWC1413_3_1,3
6961,SWC1413_3_2,6
6962,SWC1413_3_3,13
6963,SWC1413_4_1,5
6964,SWC1413_4_2,7
6965,SWC1413_4_3,9
6966,SWC1414_1_1,2
6967,SWC1414_1_2,8
6968,SWC1414_1_3,4
6969,SWC1414_2_1,4
6970,SWC1414_2_2,10
6971,SWC1414_2_3,6
6972,SWC1414_3_1,10
6973,SWC1414_3_2,10
6974,SWC1414_3_3,12
6975,SWC1414_4_1,5
6976,SWC1414_4_2,4
6977,SWC1414_4_3,6
6978,SWC1415_1_1,0
6979,SWC1415_1_2,1
6980,SWC1415_1_3,0
6981,SWC1415_2_1,3
6982,SWC1415_2_2,0
6983,SWC1415_2_3,0
6984,SWC1415_3_1,7
6985,SWC1415_3_2,0
6986,SWC1415_3_3,0
6987,SWC1415_4_1,1
6988,SWC1415_4_2,0
6989,SWC1415_4_3,0
6990,SWC1416_1_1,0
6991,SWC1416_1_2,0
6992,SWC1416_1_3,0
6993,SWC1416_2_1,0
6994,SWC1416_2_2,6
6995,SWC1416_2_3,1
6996,SWC1416_3_1,1
6997,SWC1416_3_2,0
6998,SWC1416_3_3,1
6999,SWC1416_4_1,1
7000,SWC1416_4_2,0
7001,SWC1416_4_3,0
7002,SWC1417_1_1,0
7003,SWC1417_1_2,0
7004,SWC1417_1_3,7
7005,SWC1417_2_1,0
7006,SWC1417_2_2,1
7007,SWC1417_2_3,3
7008,SWC1417_3_1,5
7009,SWC1417_3_2,0
7010,SWC1417_3_3,16
7011,SWC1417_4_1,0
7012,SWC1417_4_2,0
7013,SWC1417_4_3,0
7014,SWC1418_1_1,0
7015,SWC1418_1_2,0
7016,SWC1418_1_3,0
7017,SWC1418_2_1,0
7018,SWC1418_2_2,0
7019,SWC1418_2_3,0
7020,SWC1418_3_1,0
7021,SWC1418_3_2,0
7022,SWC1418_3_3,0
7023,SWC1418_4_1,1
7024,SWC1418_4_2,0
7025,SWC1418_4_3,0
7026,SWC1420_1_1,0
7027,SWC1420_1_2,0
7028,SWC1420_1_3,0
7029,SWC1420_2_1,0
7030,SWC1420_2_2,0
7031,SWC1420_2_3,0
7032,SWC1420_3_1,0
7033,SWC1420_3_2,0
7034,SWC1420_3_3,1
7035,SWC1420_4_1,1
7036,SWC1420_4_2,2
7037,SWC1420_4_3,0
7038,SWC1421_1_1,0
7039,SWC1421_1_2,1
7040,SWC1421_1_3,3
7041,SWC1421_2_1,0
7042,SWC1421_2_2,0
7043,SWC1421_2_3,1
7044,SWC1421_3_1,0
7045,SWC1421_3_2,0
7046,SWC1421_3_3,0
7047,SWC1421_4_1,0
7048,SWC1421_4_2,0
7049,SWC1421_4_3,0
7050,SWC1422_1_1,2
7051,SWC1422_1_2,5
7052,SWC1422_1_3,0
7053,SWC1422_2_1,8
7054,SWC1422_2_2,0
7055,SWC1422_2_3,1
7056,SWC1422_3_1,0
7057,SWC1422_3_2,2
7058,SWC1422_3_3,10
7059,SWC1422_4_1,3
7060,SWC1422_4_2,0
7061,SWC1422_4_3,8
7062,SWC1423_1_1,0
7063,SWC1423_1_2,0
7064,SWC1423_1_3,0
7065,SWC1423_2_1,0
7066,SWC1423_2_2,0
7067,SWC1423_2_3,0
7068,SWC1423_3_1,0
7069,SWC1423_3_2,0
7070,SWC1423_3_3,0
7071,SWC1423_4_1,0
7072,SWC1423_4_2,3
7073,SWC1423_4_3,2
7074,SWC1425_1_1,0
7075,SWC1425_1_2,0
7076,SWC1425_1_3,0
7077,SWC1425_2_1,0
7078,SWC1425_2_2,0
7079,SWC1425_2_3,1
7080,SWC1425_3_1,0
7081,SWC1425_3_2,0
7082,SWC1425_3_3,0
7083,SWC1425_4_1,0
7084,SWC1425_4_2,0
7085,SWC1425_4_3,0
7086,SWC1426_1_1,0
7087,SWC1426_1_2,1
7088,SWC1426_1_3,0
7089,SWC1426_2_1,0
7090,SWC1426_2_2,0
7091,SWC1426_2_3,0
7092,SWC1426_3_1,0
7093,SWC1426_3_2,0
7094,SWC1426_3_3,0
7095,SWC1426_4_1,0
7096,SWC1426_4_2,0
7097,SWC1426_4_3,0
7098,SWC1427_1_1,0
7099,SWC1427_1_2,0
7100,SWC1427_1_3,1
7101,SWC1427_2_1,0
7102,SWC1427_2_2,1
7103,SWC1427_2_3,0
7104,SWC1427_3_1,0
7105,SWC1427_3_2,0
7106,SWC1427_3_3,0
7107,SWC1427_4_1,0
7108,SWC1427_4_2,0
7109,SWC1427_4_3,0
7110,SWC1428_1_1,0
7111,SWC1428_1_2,0
7112,SWC1428_1_3,0
7113,SWC1428_2_1,0
7114,SWC1428_2_2,0
7115,SWC1428_2_3,0
7116,SWC1428_3_1,1
7117,SWC1428_3_2,0
7118,SWC1428_3_3,0
7119,SWC1428_4_1,0
7120,SWC1428_4_2,0
7121,SWC1428_4_3,0
7122,SWC1429_1_1,2
7123,SWC1429_1_2,6
7124,SWC1429_1_3,9
7125,SWC1429_2_1,2
7126,SWC1429_2_2,0
7127,SWC1429_2_3,0
7128,SWC1429_3_1,4
7129,SWC1429_3_2,4
7130,SWC1429_3_3,1
7131,SWC1429_4_1,1
7132,SWC1429_4_2,3
7133,SWC1429_4_3,4
7134,SWC1434_1_1,3
7135,SWC1434_1_2,7
7136,SWC1434_1_3,0
7137,SWC1434_2_1,4
7138,SWC1434_2_2,2
7139,SWC1434_2_3,0
7140,SWC1434_3_1,1
7141,SWC1434_3_2,0
7142,SWC1434_3_3,1
7143,SWC1434_4_1,0
7144,SWC1434_4_2,1
7145,SWC1434_4_3,0
7146,SWC1435_1_1,3
7147,SWC1435_1_2,11
7148,SWC1435_1_3,2
7149,SWC1435_2_1,0
7150,SWC1435_2_2,5
7151,SWC1435_2_3,2
7152,SWC1435_3_1,17
7153,SWC1435_3_2,8
7154,SWC1435_3_3,0
7155,SWC1435_4_1,0
7156,SWC1435_4_2,2
7157,SWC1435_4_3,16
7158,SWC1436_1_1,0
7159,SWC1436_1_2,7
7160,SWC1436_1_3,0
7161,SWC1436_2_1,0
7162,SWC1436_2_2,1
7163,SWC1436_2_3,0
7164,SWC1436_3_1,0
7165,SWC1436_3_2,1
7166,SWC1436_3_3,1
7167,SWC1436_4_1,3
7168,SWC1436_4_2,0
7169,SWC1436_4_3,0
7170,SWC1437_1_1,1
7171,SWC1437_1_2,0
7172,SWC1437_1_3,0
7173,SWC1437_2_1,0
7174,SWC1437_2_2,0
7175,SWC1437_2_3,0
7176,SWC1437_3_1,0
7177,SWC1437_3_2,0
7178,SWC1437_3_3,0
7179,SWC1437_4_1,0
7180,SWC1437_4_2,0
7181,SWC1437_4_3,0
7182,SWC1441_1_1,0
7183,SWC1441_1_2,0
7184,SWC1441_1_3,0
7185,SWC1441_2_1,0
7186,SWC1441_2_2,0
7187,SWC1441_2_3,0
7188,SWC1441_3_1,0
7189,SWC1441_3_2,0
7190,SWC1441_3_3,0
7191,SWC1441_4_1,0
7192,SWC1441_4_2,0
7193,SWC1441_4_3,2
7194,SWC1444_1_1,2
7195,SWC1444_1_2,3
7196,SWC1444_1_3,1
7197,SWC1444_2_1,2
7198,SWC1444_2_2,18
7199,SWC1444_2_3,12
7200,SWC1444_3_1,3
7201,SWC1444_3_2,7
7202,SWC1444_3_3,9
7203,SWC1444_4_1,0
7204,SWC1444_4_2,5
7205,SWC1444_4_3,19
7206,SWC1445_1_1,0
7207,SWC1445_1_2,0
7208,SWC1445_1_3,0
7209,SWC1445_2_1,3
7210,SWC1445_2_2,0
7211,SWC1445_2_3,0
7212,SWC1445_3_1,4
7213,SWC1445_3_2,8
7214,SWC1445_3_3,0
7215,SWC1445_4_1,0
7216,SWC1445_4_2,11
7217,SWC1445_4_3,6
7218,SWC1448_1_1,1
7219,SWC1448_1_2,0
7220,SWC1448_1_3,2
7221,SWC1448_2_1,0
7222,SWC1448_2_2,3
7223,SWC1448_2_3,2
7224,SWC1448_3_1,1
7225,SWC1448_3_2,5
7226,SWC1448_3_3,3
7227,SWC1448_4_1,2
7228,SWC1448_4_2,0
7229,SWC1448_4_3,1
7230,SWC1449_1_1,1
7231,SWC1449_1_2,0
7232,SWC1449_1_3,0
7233,SWC1449_2_1,2
7234,SWC1449_2_2,1
7235,SWC1449_2_3,1
7236,SWC1449_3_1,1
7237,SWC1449_3_2,4
7238,SWC1449_3_3,0
7239,SWC1449_4_1,11
7240,SWC1449_4_2,18
7241,SWC1449_4_3,1
7242,SWC1450_1_1,3
7243,SWC1450_1_2,3
7244,SWC1450_1_3,1
7245,SWC1450_2_1,1
7246,SWC1450_2_2,2
7247,SWC1450_2_3,3
7248,SWC1450_3_1,3
7249,SWC1450_3_2,0
7250,SWC1450_3_3,1
7251,SWC1450_4_1,0
7252,SWC1450_4_2,0
7253,SWC1450_4_3,1
7254,SWC1451_1_1,5
7255,SWC1451_1_2,12
7256,SWC1451_1_3,9
7257,SWC1451_2_1,8
7258,SWC1451_2_2,5
7259,SWC1451_2_3,11
7260,SWC1451_3_1,4
7261,SWC1451_3_2,9
7262,SWC1451_3_3,2
7263,SWC1451_4_1,12
7264,SWC1451_4_2,3
7265,SWC1451_4_3,0
7266,SWC1452_1_1,0
7267,SWC1452_1_2,1
7268,SWC1452_1_3,0
7269,SWC1452_2_1,0
7270,SWC1452_2_2,2
7271,SWC1452_2_3,1
7272,SWC1452_3_1,0
7273,SWC1452_3_2,0
7274,SWC1452_3_3,0
7275,SWC1452_4_1,3
7276,SWC1452_4_2,8
7277,SWC1452_4_3,1
7278,SWC1454_1_1,0
7279,SWC1454_1_2,0
7280,SWC1454_1_3,1
7281,SWC1454_2_1,0
7282,SWC1454_2_2,0
7283,SWC1454_2_3,0
7284,SWC1454_3_1,1
7285,SWC1454_3_2,1
7286,SWC1454_3_3,1
7287,SWC1454_4_1,1
7288,SWC1454_4_2,6
7289,SWC1454_4_3,5
7290,SWC1455_1_1,4
7291,SWC1455_1_2,0
7292,SWC1455_1_3,0
7293,SWC1455_2_1,4
7294,SWC1455_2_2,1
7295,SWC1455_2_3,0
7296,SWC1455_3_1,0
7297,SWC1455_3_2,0
7298,SWC1455_3_3,1
7299,SWC1455_4_1,3
7300,SWC1455_4_2,0
7301,SWC1455_4_3,6
7302,SWC1456_1_1,7
7303,SWC1456_1_2,4
7304,SWC1456_1_3,9
7305,SWC1456_2_1,3
7306,SWC1456_2_2,0
7307,SWC1456_2_3,1
7308,SWC1456_3_1,1
7309,SWC1456_3_2,0
7310,SWC1456_3_3,1
7311,SWC1456_4_1,1
7312,SWC1456_4_2,8
7313,SWC1456_4_3,1
7314,SWC1457_1_1,6
7315,SWC1457_1_2,11
7316,SWC1457_1_3,5
7317,SWC1457_2_1,3
7318,SWC1457_2_2,3
7319,SWC1457_2_3,8
7320,SWC1457_3_1,8
7321,SWC1457_3_2,1
7322,SWC1457_3_3,5
7323,SWC1457_4_1,12
7324,SWC1457_4_2,21
7325,SWC1457_4_3,10
7326,SWC1458_1_1,5
7327,SWC1458_1_2,7
7328,SWC1458_1_3,3
7329,SWC1458_2_1,2
7330,SWC1458_2_2,13
7331,SWC1458_2_3,10
7332,SWC1458_3_1,1
7333,SWC1458_3_2,13
7334,SWC1458_3_3,21
7335,SWC1458_4_1,0
7336,SWC1458_4_2,6
7337,SWC1458_4_3,2
7338,SWC1459_1_1,0
7339,SWC1459_1_2,10
7340,SWC1459_1_3,9
7341,SWC1459_2_1,3
7342,SWC1459_2_2,3
7343,SWC1459_2_3,8
7344,SWC1459_3_1,11
7345,SWC1459_3_2,14
7346,SWC1459_3_3,6
7347,SWC1459_4_1,22
7348,SWC1459_4_2,29
7349,SWC1459_4_3,10
7350,SWC1460_1_1,16
7351,SWC1460_1_2,2
7352,SWC1460_1_3,10
7353,SWC1460_2_1,5
7354,SWC1460_2_2,1
7355,SWC1460_2_3,4
7356,SWC1460_3_1,2
7357,SWC1460_3_2,0
7358,SWC1460_3_3,15
7359,SWC1460_4_1,4
7360,SWC1460_4_2,2
7361,SWC1460_4_3,4
7362,SWC1461_1_1,1
7363,SWC1461_1_2,0
7364,SWC1461_1_3,3
7365,SWC1461_2_1,15
7366,SWC1461_2_2,4
7367,SWC1461_2_3,1
7368,SWC1461_3_1,2
7369,SWC1461_3_2,15
7370,SWC1461_3_3,14
7371,SWC1461_4_1,0
7372,SWC1461_4_2,14
7373,SWC1461_4_3,0
7374,SWC1464_1_1,4
7375,SWC1464_1_2,11
7376,SWC1464_1_3,1
7377,SWC1464_2_1,8
7378,SWC1464_2_2,9
7379,SWC1464_2_3,6
7380,SWC1464_3_1,9
7381,SWC1464_3_2,1
7382,SWC1464_3_3,2
7383,SWC1464_4_1,8
7384,SWC1464_4_2,3
7385,SWC1464_4_3,2
7386,SWC1465_1_1,0
7387,SWC1465_1_2,4
7388,SWC1465_1_3,7
7389,SWC1465_2_1,0
7390,SWC1465_2_2,0
7391,SWC1465_2_3,1
7392,SWC1465_3_1,2
7393,SWC1465_3_2,0
7394,SWC1465_3_3,0
7395,SWC1465_4_1,0
7396,SWC1465_4_2,0
7397,SWC1465_4_3,0
7398,SWC1466_1_1,0
7399,SWC1466_1_2,2
7400,SWC1466_1_3,0
7401,SWC1466_2_1,3
7402,SWC1466_2_2,9
7403,SWC1466_2_3,7
7404,SWC1466_3_1,4
7405,SWC1466_3_2,9
7406,SWC1466_3_3,6
7407,SWC1466_4_1,2
7408,SWC1466_4_2,1
7409,SWC1466_4_3,4
7410,SWC1472_1_1,5
7411,SWC1472_1_2,5
7412,SWC1472_1_3,2
7413,SWC1472_2_1,5
7414,SWC1472_2_2,4
7415,SWC1472_2_3,11
7416,SWC1472_3_1,9
7417,SWC1472_3_2,12
7418,SWC1472_3_3,6
7419,SWC1472_4_1,0
7420,SWC1472_4_2,11
7421,SWC1472_4_3,10
7422,SWC1474_1_1,14
7423,SWC1474_1_2,4
7424,SWC1474_1_3,5
7425,SWC1474_2_1,17
7426,SWC1474_2_2,2
7427,SWC1474_2_3,8
7428,SWC1474_3_1,7
7429,SWC1474_3_2,11
7430,SWC1474_3_3,5
7431,SWC1474_4_1,0
7432,SWC1474_4_2,3
7433,SWC1474_4_3,16
7434,SWC1475_1_1,3
7435,SWC1475_1_2,6
7436,SWC1475_1_3,13
7437,SWC1475_2_1,5
7438,SWC1475_2_2,19
7439,SWC1475_2_3,21
7440,SWC1475_3_1,9
7441,SWC1475_3_2,16
7442,SWC1475_3_3,18
7443,SWC1475_4_1,12
7444,SWC1475_4_2,23
7445,SWC1475_4_3,16
7446,SWC1476_1_1,2
7447,SWC1476_1_2,3
7448,SWC1476_1_3,7
7449,SWC1476_2_1,2
7450,SWC1476_2_2,4
7451,SWC1476_2_3,10
7452,SWC1476_3_1,6
7453,SWC1476_3_2,0
7454,SWC1476_3_3,3
7455,SWC1476_4_1,5
7456,SWC1476_4_2,18
7457,SWC1476_4_3,8
7458,SWC1477_1_1,0
7459,SWC1477_1_2,0
7460,SWC1477_1_3,0
7461,SWC1477_2_1,0
7462,SWC1477_2_2,7
7463,SWC1477_2_3,8
7464,SWC1477_3_1,3
7465,SWC1477_3_2,6
7466,SWC1477_3_3,22
7467,SWC1477_4_1,0
7468,SWC1477_4_2,9
7469,SWC1477_4_3,18
7470,SWC1479_1_1,1
7471,SWC1479_1_2,16
7472,SWC1479_1_3,3
7473,SWC1479_2_1,2
7474,SWC1479_2_2,2
7475,SWC1479_2_3,4
7476,SWC1479_3_1,2
7477,SWC1479_3_2,2
7478,SWC1479_3_3,0
7479,SWC1479_4_1,3
7480,SWC1479_4_2,3
7481,SWC1479_4_3,1
7482,SWC1480_1_1,1
7483,SWC1480_1_2,0
7484,SWC1480_1_3,6
7485,SWC1480_2_1,1
7486,SWC1480_2_2,1
7487,SWC1480_2_3,15
7488,SWC1480_3_1,0
7489,SWC1480_3_2,0
7490,SWC1480_3_3,1
7491,SWC1480_4_1,1
7492,SWC1480_4_2,2
7493,SWC1480_4_3,0
7494,SWC1481_1_1,2
7495,SWC1481_1_2,3
7496,SWC1481_1_3,0
7497,SWC1481_2_1,1
7498,SWC1481_2_2,1
7499,SWC1481_2_3,3
7500,SWC1481_3_1,2
7501,SWC1481_3_2,7
7502,SWC1481_3_3,0
7503,SWC1481_4_1,7
7504,SWC1481_4_2,4
7505,SWC1481_4_3,4
7506,SWC1482_1_1,17
7507,SWC1482_1_2,5
7508,SWC1482_1_3,2
7509,SWC1482_2_1,3
7510,SWC1482_2_2,2
7511,SWC1482_2_3,10
7512,SWC1482_3_1,4
7513,SWC1482_3_2,3
7514,SWC1482_3_3,5
